dataset,n_samples,n_features,n_classes,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,accuracy,macro_f1,log_loss,fit_seconds,n_iter,convergence_warning_count,status
breast_cancer,569,30,2,32,64,505,121,invscaling_003,invscaling,invscaling,0.003,0.9267326732673268,0.9168628114029429,0.3402654755434977,0.0011327240063110366,74,0,PASS
breast_cancer,569,30,2,32,64,505,121,adaptive_0003,adaptive,adaptive,0.0003,0.9346534653465347,0.9258506155755977,0.20341475937833361,0.0011735000007320195,107,0,PASS
breast_cancer,569,30,2,32,64,505,121,adaptive_001,adaptive,adaptive,0.001,0.9425742574257425,0.9350384357769882,0.16053352526643783,0.0010980869992636144,86,0,PASS
breast_cancer,569,30,2,32,64,505,121,adaptive_003,adaptive,adaptive,0.003,0.9465346534653465,0.9395185436544373,0.13794516734586346,0.0010310880024917424,71,0,PASS
breast_cancer,569,30,2,32,64,505,169,constant_0003,constant,constant,0.0003,0.9603960396039604,0.9563933407018514,0.2218313165386678,0.0011525380032253452,93,0,PASS
breast_cancer,569,30,2,32,64,505,169,constant_001,constant,constant,0.001,0.9623762376237623,0.9586281535522871,0.17030633115356852,0.0010174790004384704,70,0,PASS
breast_cancer,569,30,2,32,64,505,169,constant_003,constant,constant,0.003,0.9584158415841584,0.9543920008601225,0.14903672775561153,0.0009991760016418993,54,0,PASS
breast_cancer,569,30,2,32,64,505,169,invscaling_0003,invscaling,invscaling,0.0003,0.9366336633663367,0.9302293451229622,0.6578189972687446,0.0008737660027691163,21,0,PASS
breast_cancer,569,30,2,32,64,505,169,invscaling_001,invscaling,invscaling,0.001,0.9366336633663367,0.9302293451229622,0.5378683604324351,0.0010698339974624105,60,0,PASS
breast_cancer,569,30,2,32,64,505,169,invscaling_003,invscaling,invscaling,0.003,0.9504950495049505,0.9454193308518043,0.38785258774990544,0.0010631879995344207,68,0,PASS
breast_cancer,569,30,2,32,64,505,169,adaptive_0003,adaptive,adaptive,0.0003,0.9603960396039604,0.9563933407018514,0.22082311682815323,0.0011680570023600012,113,0,PASS
breast_cancer,569,30,2,32,64,505,169,adaptive_001,adaptive,adaptive,0.001,0.9623762376237623,0.9586281535522871,0.1696427238306878,0.0011353190056979656,95,0,PASS
breast_cancer,569,30,2,32,64,505,169,adaptive_003,adaptive,adaptive,0.003,0.9584158415841584,0.9543920008601225,0.14871263799852555,0.0013163640032871626,79,0,PASS
breast_cancer,569,30,2,32,64,505,203,constant_0003,constant,constant,0.0003,0.9306930693069307,0.9231725498889425,0.2318696175028454,0.0010747139967861585,84,0,PASS
breast_cancer,569,30,2,32,64,505,203,constant_001,constant,constant,0.001,0.9386138613861386,0.9319528299016349,0.17625704679315687,0.001035449000482913,65,0,PASS
breast_cancer,569,30,2,32,64,505,203,constant_003,constant,constant,0.003,0.9425742574257425,0.9363429699079809,0.14181752531103828,0.0010385480054537766,54,0,PASS
breast_cancer,569,30,2,32,64,505,203,invscaling_0003,invscaling,invscaling,0.0003,0.906930693069307,0.8971125628010005,0.6460415847370026,0.0009172970021609217,29,0,PASS
breast_cancer,569,30,2,32,64,505,203,invscaling_001,invscaling,invscaling,0.001,0.9089108910891089,0.8991648435600931,0.5123773264467094,0.0010689209957490675,71,0,PASS
breast_cancer,569,30,2,32,64,505,203,invscaling_003,invscaling,invscaling,0.003,0.9128712871287129,0.9035489807966108,0.3717239763358579,0.0010739710050984286,71,0,PASS
breast_cancer,569,30,2,32,64,505,203,adaptive_0003,adaptive,adaptive,0.0003,0.9306930693069307,0.9231725498889425,0.23079545360403383,0.0012164219951955602,104,0,PASS
breast_cancer,569,30,2,32,64,505,203,adaptive_001,adaptive,adaptive,0.001,0.9386138613861386,0.9319528299016349,0.17537732575986267,0.00141999899642542,90,0,PASS
breast_cancer,569,30,2,32,64,505,203,adaptive_003,adaptive,adaptive,0.003,0.9425742574257425,0.9363429699079809,0.1411322535899546,0.0011278349993517622,79,0,PASS
breast_cancer,569,30,2,32,64,505,247,constant_0003,constant,constant,0.0003,0.9148514851485149,0.9053503323526206,0.2363650477307297,0.0010950409996439703,86,0,PASS
breast_cancer,569,30,2,32,64,505,247,constant_001,constant,constant,0.001,0.9168316831683169,0.9074219568405615,0.19762847497069072,0.0010436740049044602,59,0,PASS
breast_cancer,569,30,2,32,64,505,247,constant_003,constant,constant,0.003,0.9306930693069307,0.9227427102775143,0.1742681649048235,0.0011111800049548037,43,0,PASS
breast_cancer,569,30,2,32,64,505,247,invscaling_0003,invscaling,invscaling,0.0003,0.906930693069307,0.8968317098508656,0.642320522644741,0.00091632800467778,32,0,PASS
breast_cancer,569,30,2,32,64,505,247,invscaling_001,invscaling,invscaling,0.001,0.9089108910891089,0.8988874573438261,0.5003468317862296,0.0011067700033891015,79,0,PASS
breast_cancer,569,30,2,32,64,505,247,invscaling_003,invscaling,invscaling,0.003,0.9108910891089109,0.9009480222294868,0.35890994157982176,0.0014541390046360902,79,0,PASS
breast_cancer,569,30,2,32,64,505,247,adaptive_0003,adaptive,adaptive,0.0003,0.9148514851485149,0.9053503323526206,0.23550898082336094,0.0011765090021071956,106,0,PASS
breast_cancer,569,30,2,32,64,505,247,adaptive_001,adaptive,adaptive,0.001,0.9168316831683169,0.9074219568405615,0.19687268893486323,0.0012250100044184364,84,0,PASS
breast_cancer,569,30,2,32,64,505,247,adaptive_003,adaptive,adaptive,0.003,0.9306930693069307,0.9227427102775143,0.1735843355904901,0.0011124320008093491,68,0,PASS
breast_cancer,569,30,2,32,64,505,314,constant_0003,constant,constant,0.0003,0.9564356435643564,0.951369191441678,0.21711226287608418,0.0011019079975085333,88,0,PASS
breast_cancer,569,30,2,32,64,505,314,constant_001,constant,constant,0.001,0.9643564356435643,0.9603236957888122,0.15641772144360902,0.00107335999928182,67,0,PASS
breast_cancer,569,30,2,32,64,505,314,constant_003,constant,constant,0.003,0.9663366336633663,0.9627853950556811,0.12062370441648314,0.0017274740021093749,60,0,PASS
breast_cancer,569,30,2,32,64,505,314,invscaling_0003,invscaling,invscaling,0.0003,0.9485148514851485,0.9425272262492559,0.6600045105137103,0.000882672997249756,19,0,PASS
breast_cancer,569,30,2,32,64,505,314,invscaling_001,invscaling,invscaling,0.001,0.9485148514851485,0.9425272262492559,0.5411974273824808,0.001039919996401295,57,0,PASS
breast_cancer,569,30,2,32,64,505,314,invscaling_003,invscaling,invscaling,0.003,0.9485148514851485,0.9425272262492559,0.3840881776417926,0.0011082150012953207,68,0,PASS
breast_cancer,569,30,2,32,64,505,314,adaptive_0003,adaptive,adaptive,0.0003,0.9564356435643564,0.951369191441678,0.2159442442137419,0.0012698139980784617,108,0,PASS
breast_cancer,569,30,2,32,64,505,314,adaptive_001,adaptive,adaptive,0.001,0.9643564356435643,0.9603236957888122,0.15551430478226796,0.0011962959979427978,92,0,PASS
breast_cancer,569,30,2,32,64,505,314,adaptive_003,adaptive,adaptive,0.003,0.9663366336633663,0.9627853950556811,0.12003324181418958,0.001122586996643804,86,0,PASS
breast_cancer,569,30,2,32,64,505,415,constant_0003,constant,constant,0.0003,0.9584158415841584,0.9536456261665086,0.1706999831705597,0.001111293000576552,94,0,PASS
breast_cancer,569,30,2,32,64,505,415,constant_001,constant,constant,0.001,0.9623762376237623,0.9581780538302278,0.12698383367545005,0.0010405690045445226,66,0,PASS
breast_cancer,569,30,2,32,64,505,415,constant_003,constant,constant,0.003,0.9603960396039604,0.9559152175431245,0.10376619832385603,0.0011159350033267401,49,0,PASS
breast_cancer,569,30,2,32,64,505,415,invscaling_0003,invscaling,invscaling,0.0003,0.9405940594059405,0.9340570373981475,0.6468966935220638,0.0009529820017633028,23,0,PASS
breast_cancer,569,30,2,32,64,505,415,invscaling_001,invscaling,invscaling,0.001,0.9405940594059405,0.9340570373981475,0.4912737043317123,0.0010415400029160082,70,0,PASS
breast_cancer,569,30,2,32,64,505,415,invscaling_003,invscaling,invscaling,0.003,0.9405940594059405,0.9340570373981475,0.32176436754212406,0.0011386349942767993,78,0,PASS
breast_cancer,569,30,2,32,64,505,415,adaptive_0003,adaptive,adaptive,0.0003,0.9584158415841584,0.9536456261665086,0.1698180213454765,0.0012165219959570095,114,0,PASS
breast_cancer,569,30,2,32,64,505,415,adaptive_001,adaptive,adaptive,0.001,0.9623762376237623,0.9581780538302278,0.12627823257135443,0.001299075003771577,91,0,PASS
breast_cancer,569,30,2,32,64,505,415,adaptive_003,adaptive,adaptive,0.003,0.9603960396039604,0.9559152175431245,0.10323315877760388,0.0010745969993877225,74,0,PASS
breast_cancer,569,30,2,32,64,505,509,constant_0003,constant,constant,0.0003,0.9445544554455445,0.9387878787878787,0.2021286392350335,0.001102262998756487,82,0,PASS
breast_cancer,569,30,2,32,64,505,509,constant_001,constant,constant,0.001,0.9683168316831683,0.9649269021078584,0.14009402556493306,0.0010566830023890361,64,0,PASS
breast_cancer,569,30,2,32,64,505,509,constant_003,constant,constant,0.003,0.9683168316831683,0.9651146725614811,0.10440061812149679,0.0009941509997588582,55,0,PASS
breast_cancer,569,30,2,32,64,505,509,invscaling_0003,invscaling,invscaling,0.0003,0.9326732673267327,0.926062766983602,0.642173277842665,0.0008916780061554164,27,0,PASS
breast_cancer,569,30,2,32,64,505,509,invscaling_001,invscaling,invscaling,0.001,0.9366336633663367,0.9302293451229622,0.49417825966783974,0.001069423000444658,70,0,PASS
breast_cancer,569,30,2,32,64,505,509,invscaling_003,invscaling,invscaling,0.003,0.9405940594059405,0.934590011052777,0.34492964360696615,0.001081285998225212,70,0,PASS
breast_cancer,569,30,2,32,64,505,509,adaptive_0003,adaptive,adaptive,0.0003,0.9465346534653465,0.9408944509707875,0.2009356639647443,0.0011274700009380467,102,0,PASS
breast_cancer,569,30,2,32,64,505,509,adaptive_001,adaptive,adaptive,0.001,0.9683168316831683,0.9649269021078584,0.13912314473188922,0.0011071749977418222,89,0,PASS
breast_cancer,569,30,2,32,64,505,509,adaptive_003,adaptive,adaptive,0.003,0.9683168316831683,0.9651146725614811,0.10383381945790437,0.0010779730000649579,80,0,PASS
digits,1797,64,10,4,40,1757,14,constant_0003,constant,constant,0.0003,0.7694934547524189,0.7603187952670252,1.6314239922119247,0.007850208996387664,181,0,PASS
digits,1797,64,10,4,40,1757,14,constant_001,constant,constant,0.001,0.765509391007399,0.7599549480214183,1.3344797895570817,0.0068192869948688895,156,0,PASS
digits,1797,64,10,4,40,1757,14,constant_003,constant,constant,0.003,0.7592487194080819,0.7555432428850042,1.1402124859896419,0.005400216999987606,107,0,PASS
digits,1797,64,10,4,40,1757,14,invscaling_0003,invscaling,invscaling,0.0003,0.7546955036994878,0.7393394166608257,2.2926297057566725,0.0023127849999582395,7,0,PASS
digits,1797,64,10,4,40,1757,14,invscaling_001,invscaling,invscaling,0.001,0.7575412635173592,0.7398232028766568,2.2569295670741023,0.0025452659974689595,17,0,PASS
digits,1797,64,10,4,40,1757,14,invscaling_003,invscaling,invscaling,0.003,0.7581104154809334,0.7409227291560277,2.107894379479384,0.0034103139987564646,49,0,PASS
digits,1797,64,10,4,40,1757,14,adaptive_0003,adaptive,adaptive,0.0003,0.7689243027888446,0.7598071378114032,1.6291239694181312,0.008344962996488903,202,0,PASS
digits,1797,64,10,4,40,1757,14,adaptive_001,adaptive,adaptive,0.001,0.7649402390438247,0.7594482365545456,1.3314689863951088,0.00786159599374514,182,0,PASS
digits,1797,64,10,4,40,1757,14,adaptive_003,adaptive,adaptive,0.003,0.7598178713716562,0.7562453798850481,1.1364755858375881,0.006398924000677653,133,0,PASS
digits,1797,64,10,4,40,1757,52,constant_0003,constant,constant,0.0003,0.8167330677290837,0.8138863376328199,1.6124619066251547,0.008111063994874712,186,0,PASS
digits,1797,64,10,4,40,1757,52,constant_001,constant,constant,0.001,0.8138873079112123,0.8120618930762025,1.290948103262786,0.0070240650020423345,148,0,PASS
digits,1797,64,10,4,40,1757,52,constant_003,constant,constant,0.003,0.8116107000569152,0.8098858156831102,1.0790259405554885,0.005783751999842934,99,0,PASS
digits,1797,64,10,4,40,1757,52,invscaling_0003,invscaling,invscaling,0.0003,0.7848605577689243,0.7733517710788013,2.2926479237318875,0.0024329759980901144,7,0,PASS
digits,1797,64,10,4,40,1757,52,invscaling_001,invscaling,invscaling,0.001,0.7763232783153102,0.7642058248438695,2.257786003140455,0.002792334998957813,17,0,PASS
digits,1797,64,10,4,40,1757,52,invscaling_003,invscaling,invscaling,0.003,0.7996585088218554,0.7921289140835218,2.110307306133842,0.003477965001366101,47,0,PASS
digits,1797,64,10,4,40,1757,52,adaptive_0003,adaptive,adaptive,0.0003,0.8161639157655094,0.8132897623682276,1.6100032738542316,0.008727336004085373,207,0,PASS
digits,1797,64,10,4,40,1757,52,adaptive_001,adaptive,adaptive,0.001,0.8138873079112123,0.8120618930762025,1.2876368057780703,0.007845028005249333,174,0,PASS
digits,1797,64,10,4,40,1757,52,adaptive_003,adaptive,adaptive,0.003,0.8116107000569152,0.8098858156831102,1.0748819637117057,0.006391091999830678,125,0,PASS
digits,1797,64,10,4,40,1757,88,constant_0003,constant,constant,0.0003,0.7996585088218554,0.7977332566581893,1.6373032885525116,0.008067075999861117,180,0,PASS
digits,1797,64,10,4,40,1757,88,constant_001,constant,constant,0.001,0.8036425725668753,0.8022823968541702,1.30153855173988,0.008097420002741273,153,0,PASS
digits,1797,64,10,4,40,1757,88,constant_003,constant,constant,0.003,0.7996585088218554,0.7986980550955265,1.077760532124399,0.006512084000860341,107,0,PASS
digits,1797,64,10,4,40,1757,88,invscaling_0003,invscaling,invscaling,0.0003,0.7632327831531018,0.7565889040802782,2.2938429038151,0.002322974003618583,7,0,PASS
digits,1797,64,10,4,40,1757,88,invscaling_001,invscaling,invscaling,0.001,0.7586795674445077,0.7514518026754965,2.2641657817533356,0.0024937350026448257,15,0,PASS
digits,1797,64,10,4,40,1757,88,invscaling_003,invscaling,invscaling,0.003,0.7700626067159931,0.7631338197462672,2.1298421391165143,0.0032521140019525774,45,0,PASS
digits,1797,64,10,4,40,1757,88,adaptive_0003,adaptive,adaptive,0.0003,0.8002276607854297,0.7983285145029658,1.634826187565722,0.011429744001361541,201,0,PASS
digits,1797,64,10,4,40,1757,88,adaptive_001,adaptive,adaptive,0.001,0.8036425725668753,0.8022823968541702,1.2981624279373498,0.007771381002385169,179,0,PASS
digits,1797,64,10,4,40,1757,88,adaptive_003,adaptive,adaptive,0.003,0.7990893568582812,0.7981189041739098,1.0736088686742964,0.006407756001863163,133,0,PASS
digits,1797,64,10,4,40,1757,121,constant_0003,constant,constant,0.0003,0.8497438816163916,0.8453952095200077,1.6307388452940454,0.0077576879994012415,182,0,PASS
digits,1797,64,10,4,40,1757,121,constant_001,constant,constant,0.001,0.8554354012521344,0.852833345222512,1.27803272523495,0.006863327995233703,155,0,PASS
digits,1797,64,10,4,40,1757,121,constant_003,constant,constant,0.003,0.8537279453614115,0.8516122808774693,1.0283594242662317,0.005403698996815365,109,0,PASS
digits,1797,64,10,4,40,1757,121,invscaling_0003,invscaling,invscaling,0.0003,0.8002276607854297,0.7872619863239119,2.293971913704994,0.0023433640017174184,7,0,PASS
digits,1797,64,10,4,40,1757,121,invscaling_001,invscaling,invscaling,0.001,0.7973819009675583,0.7828487673517557,2.264962597361613,0.0024152379992301576,17,0,PASS
digits,1797,64,10,4,40,1757,121,invscaling_003,invscaling,invscaling,0.003,0.8104723961297666,0.7983733485858647,2.1329471937616393,0.0032968769955914468,47,0,PASS
digits,1797,64,10,4,40,1757,121,adaptive_0003,adaptive,adaptive,0.0003,0.8497438816163916,0.8454135940153664,1.6281623561179825,0.00892772900260752,203,0,PASS
digits,1797,64,10,4,40,1757,121,adaptive_001,adaptive,adaptive,0.001,0.8554354012521344,0.852833345222512,1.2744415503353992,0.00814791300217621,181,0,PASS
digits,1797,64,10,4,40,1757,121,adaptive_003,adaptive,adaptive,0.003,0.8542970973249858,0.8521484611571835,1.0236853745433736,0.006858621003630105,135,0,PASS
digits,1797,64,10,4,40,1757,169,constant_0003,constant,constant,0.0003,0.7649402390438247,0.7580105941088829,1.6729888739629337,0.007757868996122852,179,0,PASS
digits,1797,64,10,4,40,1757,169,constant_001,constant,constant,0.001,0.7581104154809334,0.7528070329534482,1.3845553344654176,0.006861975998617709,158,0,PASS
digits,1797,64,10,4,40,1757,169,constant_003,constant,constant,0.003,0.7501422879908936,0.7469968898515624,1.196455467871123,0.005358729998988565,109,0,PASS
digits,1797,64,10,4,40,1757,169,invscaling_0003,invscaling,invscaling,0.0003,0.7256687535571997,0.7098390588696147,2.293414077575061,0.0025750579952728003,7,0,PASS
digits,1797,64,10,4,40,1757,169,invscaling_001,invscaling,invscaling,0.001,0.7233921457029027,0.7056139297176367,2.2612677064377045,0.002539553002861794,15,0,PASS
digits,1797,64,10,4,40,1757,169,invscaling_003,invscaling,invscaling,0.003,0.7387592487194081,0.7224404760452249,2.1236477016913966,0.003395813997485675,45,0,PASS
digits,1797,64,10,4,40,1757,169,adaptive_0003,adaptive,adaptive,0.0003,0.7643710870802505,0.757447666821934,1.670822315387614,0.008483656994940247,200,0,PASS
digits,1797,64,10,4,40,1757,169,adaptive_001,adaptive,adaptive,0.001,0.7575412635173592,0.7522410361741695,1.3816787311712806,0.007730694997007959,184,0,PASS
digits,1797,64,10,4,40,1757,169,adaptive_003,adaptive,adaptive,0.003,0.7501422879908936,0.7469968898515624,1.192987881564933,0.0062561759987147525,135,0,PASS
digits,1797,64,10,4,40,1757,203,constant_0003,constant,constant,0.0003,0.8190096755833808,0.8136621120780619,1.6076191998007094,0.00771039399842266,183,0,PASS
digits,1797,64,10,4,40,1757,203,constant_001,constant,constant,0.001,0.8201479795105293,0.8173641786707909,1.2805845192233423,0.006743723999534268,151,0,PASS
digits,1797,64,10,4,40,1757,203,constant_003,constant,constant,0.003,0.8173022196926579,0.8154568917985477,1.059325261687474,0.005551818001549691,105,0,PASS
digits,1797,64,10,4,40,1757,203,invscaling_0003,invscaling,invscaling,0.0003,0.7706317586795675,0.7582060214278782,2.2930033620910204,0.002218995003204327,7,0,PASS
digits,1797,64,10,4,40,1757,203,invscaling_001,invscaling,invscaling,0.001,0.774046670461013,0.7617373748775931,2.259216561431779,0.0027176599978702143,17,0,PASS
digits,1797,64,10,4,40,1757,203,invscaling_003,invscaling,invscaling,0.003,0.7922595332953899,0.7816843960707327,2.113663634657721,0.003304719997686334,49,0,PASS
digits,1797,64,10,4,40,1757,203,adaptive_0003,adaptive,adaptive,0.0003,0.8190096755833808,0.8136621120780619,1.6051265285104688,0.011467491000075825,204,0,PASS
digits,1797,64,10,4,40,1757,203,adaptive_001,adaptive,adaptive,0.001,0.819578827546955,0.8168106338875685,1.2772163277035717,0.007981831004144624,177,0,PASS
digits,1797,64,10,4,40,1757,203,adaptive_003,adaptive,adaptive,0.003,0.8173022196926579,0.8154125508164661,1.0550519570199441,0.006394644995452836,131,0,PASS
digits,1797,64,10,4,40,1757,247,constant_0003,constant,constant,0.0003,0.7922595332953899,0.7913057229587631,1.6264087774330882,0.007834078998712357,183,0,PASS
digits,1797,64,10,4,40,1757,247,constant_001,constant,constant,0.001,0.7871371656232214,0.7855297041396605,1.3220062916813267,0.006810048995248508,149,0,PASS
digits,1797,64,10,4,40,1757,247,constant_003,constant,constant,0.003,0.7797381900967558,0.7781825407214176,1.131392391528272,0.005290889996103942,100,0,PASS
digits,1797,64,10,4,40,1757,247,invscaling_0003,invscaling,invscaling,0.0003,0.7586795674445077,0.7540829411232423,2.2929034659614715,0.003187990005244501,7,0,PASS
digits,1797,64,10,4,40,1757,247,invscaling_001,invscaling,invscaling,0.001,0.7535571997723393,0.748432422876896,2.259858149473328,0.0026066989958053455,17,0,PASS
digits,1797,64,10,4,40,1757,247,invscaling_003,invscaling,invscaling,0.003,0.7626636311895276,0.7594647006410006,2.1208893930350206,0.00335562299733283,48,0,PASS
digits,1797,64,10,4,40,1757,247,adaptive_0003,adaptive,adaptive,0.0003,0.7928286852589641,0.7918962132017086,1.624020989251535,0.008572391998313833,204,0,PASS
digits,1797,64,10,4,40,1757,247,adaptive_001,adaptive,adaptive,0.001,0.7871371656232214,0.7855297041396605,1.3189834544196335,0.007712600003287662,175,0,PASS
digits,1797,64,10,4,40,1757,247,adaptive_003,adaptive,adaptive,0.003,0.7791690381331816,0.7775977749637148,1.127833765190387,0.006251148006413132,126,0,PASS
digits,1797,64,10,4,40,1757,314,constant_0003,constant,constant,0.0003,0.7865680136596471,0.7856831121881547,1.645365416022237,0.0077382859963108785,180,0,PASS
digits,1797,64,10,4,40,1757,314,constant_001,constant,constant,0.001,0.7859988616960728,0.7867478879764123,1.3233870522633373,0.007081540999934077,152,0,PASS
digits,1797,64,10,4,40,1757,314,constant_003,constant,constant,0.003,0.7831531018782015,0.7848963397682258,1.1101367319661262,0.0054763799998909235,105,0,PASS
digits,1797,64,10,4,40,1757,314,invscaling_0003,invscaling,invscaling,0.0003,0.7000569151963574,0.6766240889968866,2.29333077282188,0.0022629450031672604,7,0,PASS
digits,1797,64,10,4,40,1757,314,invscaling_001,invscaling,invscaling,0.001,0.7034718269778031,0.6780436138190564,2.2631598412091334,0.002456631998938974,14,0,PASS
digits,1797,64,10,4,40,1757,314,invscaling_003,invscaling,invscaling,0.003,0.726237905520774,0.7106339776986286,2.13010718044344,0.003341240000736434,41,0,PASS
digits,1797,64,10,4,40,1757,314,adaptive_0003,adaptive,adaptive,0.0003,0.7859988616960728,0.7851063301086276,1.6429607570849414,0.008670631003042217,201,0,PASS
digits,1797,64,10,4,40,1757,314,adaptive_001,adaptive,adaptive,0.001,0.7859988616960728,0.7867478879764123,1.320204805265487,0.008520076997228898,178,0,PASS
digits,1797,64,10,4,40,1757,314,adaptive_003,adaptive,adaptive,0.003,0.7831531018782015,0.7848963397682258,1.1062048261364867,0.007122237999283243,131,0,PASS
digits,1797,64,10,4,40,1757,415,constant_0003,constant,constant,0.0003,0.8565737051792829,0.8532835734256311,1.6011598421486213,0.008164771003066562,186,0,PASS
digits,1797,64,10,4,40,1757,415,constant_001,constant,constant,0.001,0.8594194649971543,0.8570758063713146,1.2532199785869842,0.006901606000610627,152,0,PASS
digits,1797,64,10,4,40,1757,415,constant_003,constant,constant,0.003,0.8508821855435401,0.8490807430781953,1.0256042490785864,0.0054670479948981665,106,0,PASS
digits,1797,64,10,4,40,1757,415,invscaling_0003,invscaling,invscaling,0.0003,0.8212862834376778,0.8144135791623508,2.2928622490183845,0.002424439000606071,7,0,PASS
digits,1797,64,10,4,40,1757,415,invscaling_001,invscaling,invscaling,0.001,0.8087649402390438,0.7995080915908801,2.259386765284436,0.0024744570037000813,18,0,PASS
digits,1797,64,10,4,40,1757,415,invscaling_003,invscaling,invscaling,0.003,0.8218554354012522,0.814844296951976,2.1158902152801815,0.003516360004141461,48,0,PASS
digits,1797,64,10,4,40,1757,415,adaptive_0003,adaptive,adaptive,0.0003,0.8565737051792829,0.8532835734256311,1.5985930873031864,0.010402134998003021,207,0,PASS
digits,1797,64,10,4,40,1757,415,adaptive_001,adaptive,adaptive,0.001,0.8594194649971543,0.8570758063713146,1.2497464681342565,0.010440901001857128,178,0,PASS
digits,1797,64,10,4,40,1757,415,adaptive_003,adaptive,adaptive,0.003,0.8503130335799659,0.8484588202691018,1.0213665832824659,0.008448075997876003,132,0,PASS
digits,1797,64,10,4,40,1757,509,constant_0003,constant,constant,0.0003,0.8042117245304496,0.8022108190647519,1.6170626287050398,0.010835832996235695,187,0,PASS
digits,1797,64,10,4,40,1757,509,constant_001,constant,constant,0.001,0.8042117245304496,0.8034855561902103,1.297888834694373,0.00924768199911341,154,0,PASS
digits,1797,64,10,4,40,1757,509,constant_003,constant,constant,0.003,0.8053500284575982,0.8049138540726769,1.0837726672086474,0.007266929002071265,103,0,PASS
digits,1797,64,10,4,40,1757,509,invscaling_0003,invscaling,invscaling,0.0003,0.7250996015936255,0.7150468879032622,2.293196096627072,0.0024890009954106063,7,0,PASS
digits,1797,64,10,4,40,1757,509,invscaling_001,invscaling,invscaling,0.001,0.7154240182128628,0.7063024505477935,2.260406115166305,0.002568119001807645,16,0,PASS
digits,1797,64,10,4,40,1757,509,invscaling_003,invscaling,invscaling,0.003,0.742743312464428,0.7347357447051537,2.1189535407696964,0.003649218000646215,47,0,PASS
digits,1797,64,10,4,40,1757,509,adaptive_0003,adaptive,adaptive,0.0003,0.8042117245304496,0.8022108190647519,1.6146451881007382,0.008852831997501198,208,0,PASS
digits,1797,64,10,4,40,1757,509,adaptive_001,adaptive,adaptive,0.001,0.8042117245304496,0.8034848837860114,1.294644697320251,0.00802403999841772,180,0,PASS
digits,1797,64,10,4,40,1757,509,adaptive_003,adaptive,adaptive,0.003,0.8053500284575982,0.8049138540726769,1.0796197471899462,0.006479128001956269,129,0,PASS
digits,1797,64,10,8,80,1717,14,constant_0003,constant,constant,0.0003,0.8479906814210832,0.8432866108551644,1.4069576083062236,0.012990220995561685,169,0,PASS
digits,1797,64,10,8,80,1717,14,constant_001,constant,constant,0.001,0.856144437973209,0.8530555664826703,1.0851628639699156,0.010140947000763845,121,0,PASS
digits,1797,64,10,8,80,1717,14,constant_003,constant,constant,0.003,0.8637157833430402,0.8612434179609847,0.8593317910386262,0.007735150997177698,81,0,PASS
digits,1797,64,10,8,80,1717,14,invscaling_0003,invscaling,invscaling,0.0003,0.7810133954571927,0.7684019876074396,2.2898126707840163,0.0027893079968634993,8,0,PASS
digits,1797,64,10,8,80,1717,14,invscaling_001,invscaling,invscaling,0.001,0.7740244612696564,0.7598995703255815,2.2389134254512806,0.0037863050019950606,21,0,PASS
digits,1797,64,10,8,80,1717,14,invscaling_003,invscaling,invscaling,0.003,0.8083867210250437,0.7980318498166146,2.0498796149621064,0.005582730998867191,57,0,PASS
digits,1797,64,10,8,80,1717,14,adaptive_0003,adaptive,adaptive,0.0003,0.8468258590564939,0.842238145583185,1.4041971651415155,0.014551389002008364,189,0,PASS
digits,1797,64,10,8,80,1717,14,adaptive_001,adaptive,adaptive,0.001,0.856144437973209,0.8530555664826703,1.0809927583718502,0.01189559400518192,147,0,PASS
digits,1797,64,10,8,80,1717,14,adaptive_003,adaptive,adaptive,0.003,0.8631333721607455,0.8605571982185911,0.8541976947457759,0.009097563997784164,107,0,PASS
digits,1797,64,10,8,80,1717,52,constant_0003,constant,constant,0.0003,0.8666278392545137,0.8645672113683777,1.4134237576678204,0.012787594998371787,168,0,PASS
digits,1797,64,10,8,80,1717,52,constant_001,constant,constant,0.001,0.8741991846243448,0.8727743411762688,1.0876090340375273,0.010098254999320488,120,0,PASS
digits,1797,64,10,8,80,1717,52,constant_003,constant,constant,0.003,0.8759464181712289,0.8749811243575272,0.8546061752847683,0.007323976999032311,82,0,PASS
digits,1797,64,10,8,80,1717,52,invscaling_0003,invscaling,invscaling,0.0003,0.8147932440302854,0.809309477271316,2.2907344550222217,0.0025611699966248125,8,0,PASS
digits,1797,64,10,8,80,1717,52,invscaling_001,invscaling,invscaling,0.001,0.8130460104834013,0.8070751011524765,2.2461430774906495,0.0031243730045389384,21,0,PASS
digits,1797,64,10,8,80,1717,52,invscaling_003,invscaling,invscaling,0.003,0.8415841584158416,0.8375670391321899,2.0669034278142724,0.005505797002115287,55,0,PASS
digits,1797,64,10,8,80,1717,52,adaptive_0003,adaptive,adaptive,0.0003,0.8666278392545137,0.8645775778212832,1.410578796422568,0.014665246002550703,188,0,PASS
digits,1797,64,10,8,80,1717,52,adaptive_001,adaptive,adaptive,0.001,0.8741991846243448,0.8727743411762688,1.0832550506613428,0.012082304994692095,146,0,PASS
digits,1797,64,10,8,80,1717,52,adaptive_003,adaptive,adaptive,0.003,0.8759464181712289,0.8750070357650254,0.8492932459008926,0.010931092001555953,108,0,PASS
